/media/My Passport/Data/globo/20090612_incidente_net//riolf334_CPU.rrd.xml-scale360.data_1,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_CPU.rrd.xml-scale360.data_2,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_CPU.rrd.xml-scale360.data_3,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_CPU.rrd.xml-scale360.data_4,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_1,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_2,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_3,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_4,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_5,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_6,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_7,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_8,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_CPU.rrd.xml-scale360.data_1,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_CPU.rrd.xml-scale360.data_2,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_CPU.rrd.xml-scale360.data_3,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_CPU.rrd.xml-scale360.data_4,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_1,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_2,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_3,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_4,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_5,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_6,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_7,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_8
5.947576302,0,0.28866423,793.0003025,8193108,8192956,16436808,95999.35019,8288955.35,0,651278.4389,4419777.491,23.5311136,0,2.517893836,772.807999,8193108,8192968,32959992,169827.4024,8362795.402,0,545006.7558,6070594.41
5.978780006,0,0.292812666,792.9960273,8193108,8192956,16436808,95224.88689,8288180.887,0,651358.5288,4420221.217,17.50533357,0,2.106254583,779.4285651,8193108,8192968,32959992,168649.1743,8361617.174,0,545460.0786,6071087.592
6.118360648,0,0.298092294,792.8731925,8193108,8192956,16436808,94711.55248,8287667.553,0,651421.2642,4420540.676,12.64663929,0,1.638835633,784.8497678,8193108,8192968,32959992,167524.0365,8360492.037,0,545748.3493,6071384.815
6.272872155,0,0.298791246,792.7023781,8193108,8192956,16436808,94033.33288,8286989.333,0,651521.3621,4420997.971,14.12956994,0,1.720442161,783.2299828,8193108,8192968,32959992,166739.5006,8359707.501,0,546125.3725,6071876.515
6.179914243,0,0.301735313,792.7498288,8193108,8192956,16436808,93690.9449,8286646.945,0,651605.1241,4421376.421,18.36966356,0,2.262760794,778.3509622,8193108,8192968,32959992,166264.5273,8359232.527,0,546462.0517,6072326.503
6.150320995,0,0.314341288,792.536599,8193108,8192956,16436808,94963.87537,8287919.875,0,651695.4602,4421734.52,21.08981388,0,2.336623063,775.4037308,8193108,8192968,32959992,166166.6251,8359134.625,0,546826.243,6072809.227
6.097863269,0,0.3199715,792.4108955,8193108,8192956,16436808,94525.85609,8287481.856,0,651789.6839,4422187.201,20.63038102,0,2.35435386,775.5870213,8193108,8192968,32959992,167325.1904,8360293.19,0,547225.7329,6073479.128
6.041572691,0,0.283136377,792.7949993,8193108,8192956,16436808,93555.28488,8286511.285,0,651863.8936,4422487.209,18.47393632,0,2.243854436,778.0686903,8193108,8192968,32959992,166562.343,8359530.343,0,547558.542,6074059.283
5.892460585,0,0.317536055,792.9661252,8193108,8192956,16436808,92000.2091,8284956.209,0,651956.6011,4422941.202,20.26839359,0,2.458862517,776.1224333,8193108,8192968,32959992,164829.6313,8357797.631,0,547996.6272,6074824.637
6.103172821,0,0.33530912,792.8051505,8193108,8192956,16436808,91039.20336,8283995.203,0,652028.3815,4423333.067,19.86002352,0,2.436752415,776.5362958,8193108,8192968,32959992,163843.2274,8356811.227,0,548379.5898,6075517.971
6.198282752,0,0.341444684,792.7320453,8193108,8192956,16436808,89118.56457,8282074.565,0,652114.3532,4423764.502,18.23252723,0,2.375490827,778.2683224,8193108,8192968,32959992,162136.9892,8355104.989,0,548763.3894,6076260.903
6.262411927,0,0.335645244,792.6275605,8193108,8192956,16436808,90296.09099,8283252.091,0,652199.314,4424211.08,21.32411577,0,2.592074141,774.8389946,8193108,8192968,32959992,160880.5342,8353848.534,0,549215.3245,6077094.074
6.162740691,0,0.337291619,792.6182734,8193108,8192956,16436808,90259.65303,8283215.653,0,652250.828,4424539.132,19.89877863,0,2.502085168,776.4243798,8193108,8192968,32959992,160638.2682,8353606.268,0,549482.6809,6077590.206
5.974016956,0,0.341149785,792.8361572,8193108,8192956,16436808,89408.36294,8282364.363,0,652296.2103,4425027.329,20.26668981,0,2.551407648,776.0656627,8193108,8192968,32959992,162941.6014,8355909.601,0,549693.8971,6075480.267
6.125824954,0,0.352552949,792.7435564,8193108,8192956,16436808,89076.90535,8282032.905,0,652329.6262,4425554.009,21.29173514,0,2.681438289,774.9085348,8193108,8192968,32959992,167832.691,8360800.691,0,549717.6536,6070594.124
6.196600266,0,0.37773247,792.4657671,8193108,8192956,16436808,87994.21426,8280950.214,0,652385.5514,4426123.636,25.58974505,0,3.135326035,769.8361013,8193108,8192968,32959992,165343.1258,8358311.126,0,550181.7849,6071534.926
5.849268603,0,0.350958399,792.8086073,8193108,8192956,16436808,87872.39767,8280828.398,0,652415.5727,4426527.308,30.20737591,0,3.644048028,764.6453758,8193108,8192968,32959992,163943.8294,8356911.829,0,550518.3954,6072489.187
6.99855296,0,0.403834957,791.8074133,8193108,8192956,16436808,87225.51836,8280181.518,0,652452.5246,4427024.876,32.99206765,0,3.92669532,761.7486507,8193108,8192968,32959992,162589.7497,8355557.75,0,550906.2113,6073656.443
5.867941538,0,0.406999527,792.9378489,8193108,8192956,16436808,88767.90225,8281723.902,0,652525.5958,4424460.475,33.69736875,0,4.168721019,760.7708442,8193108,8192968,32959992,162443.4938,8355411.494,0,551373.9513,6074939.128
6.433342475,0,0.445399894,792.2769704,8193108,8192956,16436808,91644.57136,8284600.571,0,652566.9412,4421205.878,36.16811093,0,4.445824958,758.0780673,8193108,8192968,32959992,160993.4004,8353961.4,0,551716.5185,6075966.89
6.150074963,0,0.455545862,792.5079227,8193108,8192956,16436808,92271.84255,8285227.843,0,652594.4076,4421276.063,35.46744531,0,4.283068052,758.8358826,8193108,8192968,32959992,164528.4314,8357496.431,0,551936.301,6072389.256
6.179450189,0,0.454885467,792.5771853,8193108,8192956,16436808,87568.2837,8280524.284,0,652622.132,4422013.662,37.63201119,0,4.379885641,756.6746586,8193108,8192968,32959992,168487.7531,8361455.753,0,552267.6731,6066952.034
6.179197575,0,0.490899138,792.5098413,8193108,8192956,16436808,89722.96559,8282678.966,0,652692.7003,4417037.554,42.88167031,0,4.983000655,750.7554053,8193108,8192968,32959992,167723.7187,8360691.719,0,552580.3352,6067308.771
6.355786887,0,0.526434874,792.3446632,8193108,8192956,16436808,87516.52059,8280472.521,0,652798.8036,4416402.926,45.57320411,0,5.22549726,747.790313,8193108,8192968,32959992,165287.7001,8358255.7,0,552995.358,6069057.829
6.225613211,0,0.509508149,792.4717358,8193108,8192956,16436808,85393.62133,8278349.621,0,652853.7581,4417024.66,49.92787303,0,5.72011048,742.7961634,8193108,8192968,32959992,163549.4032,8356517.403,0,553333.5163,6070808.017
6.145840852,0,0.456291695,792.4899294,8193108,8192956,16436808,90538.25341,8283494.253,0,652910.1189,4412731.792,50.87482068,0,5.502456536,742.1066004,8193108,8192968,32959992,161179.8624,8354147.862,0,553694.4456,6072574.456
6.09330214,0,0.562994538,792.2511523,8193108,8192956,16436808,92452.66218,8285408.662,0,652981.1174,4411728.194,47.93808898,0,5.516036029,744.7138088,8193108,8192968,32959992,165905.9454,8358873.945,0,553774.4341,6067727.558
6.218990675,0,0.496457025,792.4545721,8193108,8192956,16436808,89557.11494,8282513.115,0,653011.762,4412204.392,51.54998386,0,5.986582548,740.7661494,8193108,8192968,32959992,164667.9722,8357635.972,0,554063.9493,6068069.241
6.061074501,0,0.618090644,792.4965068,8193108,8192956,16436808,87545.6735,8280501.674,0,653096.1244,4413162.413,53.00826046,0,6.211676725,739.1206351,8193108,8192968,32959992,165211.5334,8358179.533,0,554400.5872,6068189.247
6.666658822,0,0.643010931,791.8646115,8193108,8192956,16436808,86357.75881,8279313.759,0,653164.0841,4410974.782,56.93204431,0,6.695441558,734.6096712,8193108,8192968,32959992,167166.816,8360134.816,0,554473.1194,6065259.775
6.1386596,0,0.652694376,792.397402,8193108,8192956,16436808,89362.04518,8282318.045,0,653246.2793,4408751.167,71.07063217,0,7.391134581,719.9517427,8193108,8192968,32959992,164342.8465,8357310.847,0,554847.2123,6067762.509
6.525048711,0,0.677963918,791.9842107,8193108,8192956,16436808,89103.0458,8282059.046,0,653334.8594,4398258.748,73.61012426,0,8.073827534,716.6422054,8193108,8192968,32959992,161932.1805,8354900.181,0,555277.6302,6070940.769
6.580823331,0,0.883308427,791.7045959,8193108,8192956,16436808,91971.06842,8284927.068,0,653366.5861,4396807.555,84.08706085,0,9.380964095,704.7723092,8193108,8192968,32959992,165193.2534,8358161.253,0,555297.859,6067119.395
6.228712689,0,0.892178684,792.0318421,8193108,8192956,16436808,88655.85712,8281611.857,0,653418.8691,4395623.141,95.27294127,0,10.32491766,692.6832567,8193108,8192968,32959992,167260.5271,8360228.527,0,555433.58,6063405.244
6.498527294,0,0.905453461,791.7610796,8193108,8192956,16436808,91268.22906,8284224.229,0,653456.742,4389116.881,103.4406472,0,11.1158929,683.7486029,8193108,8192968,32959992,176299.6358,8369267.636,0,555075.4193,6054600.928
6.684610091,0,0.910078198,791.3657062,8193108,8192956,16436808,93899.55827,8286855.558,0,653484.3893,4386116.819,114.8302035,0,11.71177178,671.362918,8193108,8192968,32959992,186086.1494,8379054.149,0,554879.3976,6044134.677
6.719368728,0,0.908624256,791.3117748,8193108,8192956,16436808,97050.08718,8290006.087,0,651420.9045,4384893.892,111.3917389,0,11.57959946,674.9639043,8193108,8192968,32959992,184311.4306,8377279.431,0,555191.7207,6046678.04
6.663939704,0,1.016120667,791.4750844,8193108,8192956,16436808,94921.62635,8287877.626,0,650729.2707,4385566.447,114.9081809,0,11.851679,671.430325,8193108,8192968,32959992,179422.561,8372390.561,0,555576.6759,6051116.067
6.737324209,0,1.127262591,791.2547684,8193108,8192956,16436808,95065.6689,8288021.669,0,650740.4009,4387919.666,122.3947227,0,12.46557977,663.1420745,8193108,8192968,32959992,173652.2124,8366620.212,0,556132.4718,6057439.752
6.394816599,0,1.158646859,791.579709,8193108,8192956,16436808,92048.11535,8285004.115,0,650794.7558,4389819.64,127.5352127,0,12.95384177,657.3914222,8193108,8192968,32959992,168021.4405,8360989.441,0,556522.2413,6062709.487
6.793410762,0,1.176866437,791.2065243,8193108,8192956,16436808,93834.05974,8286790.06,0,650845.6768,4391946.848,122.0516753,0,12.6563844,663.0499632,8193108,8192968,32959992,162347.5654,8355315.565,0,556959.4967,6068237.622
6.698802641,0,1.034407769,791.403363,8193108,8192956,16436808,89923.39075,8282879.391,0,650888.296,4394185.761,128.693227,0,13.2340126,656.017765,8193108,8192968,32959992,174136.492,8367104.492,0,556697.3073,6055676.25
6.85524873,0,1.188188444,791.1393406,8193108,8192956,16436808,91421.85699,8284377.857,0,647843.9895,4389280.722,146.1598972,0,14.50589388,637.2897482,8193108,8192968,32959992,181865.3776,8374833.378,0,556836.757,6047683.065
6.78847899,0,1.135652003,791.2256161,8193108,8192956,16436808,101553.2676,8294509.268,0,646128.2575,4377451.787,146.5930236,0,14.2965021,637.0402147,8193108,8192968,32959992,180580.9178,8373548.918,0,557369.137,6048474.199
6.755488553,0,1.192529969,791.190632,8193108,8192956,16436808,94707.03287,8287663.033,0,645148.6653,4376970.396,149.4260801,0,14.5314365,633.9853393,8193108,8192968,32959992,175578.1763,8368546.176,0,557695.799,6053673.103
6.309294855,0,1.215261068,791.4817323,8193108,8192956,16436808,92798.59028,8285754.59,0,641240.1581,4374860.67,165.5682594,0,15.68770794,616.813672,8193108,8192968,32959992,168030.5602,8360998.56,0,558124.7641,6061070.978
7.260444185,0,1.459726203,790.0877071,8193108,8192956,16436808,96674.20502,8289630.205,0,640200.8812,4376997.251,181.2990196,0,16.95379757,599.4814231,8193108,8192968,32959992,166441.8931,8359409.893,0,558135.4565,6063057.528
7.020269379,0,1.48966895,790.5739837,8193108,8192956,16436808,100616.4109,8293572.411,0,640158.4386,4379495.528,174.9524502,0,16.58845235,606.2526034,8193108,8192968,32959992,167019.7233,8359987.723,0,558300.562,6061567.574
6.806293464,0,1.493056761,790.8285857,8193108,8192956,16436808,100217.2993,8293173.299,0,640211.2317,4382593.544,191.2510698,0,17.90990274,588.7841891,8193108,8192968,32959992,164859.289,8357827.289,0,558698.8985,6062449.091
7.317796661,0,1.509558687,790.2573738,8193108,8192956,16436808,96112.72943,8289068.729,0,640215.984,4385297.099,196.5351711,0,17.98014495,583.3835899,8193108,8192968,32959992,162600.4156,8355568.416,0,558934.1614,6064973.644
6.897104363,0,1.55593613,790.6602275,8193108,8192956,16436808,92043.70821,8284999.708,0,635789.9612,4388299.472,196.8831414,0,18.10381126,582.7899844,8193108,8192968,32959992,165614.6629,8358582.663,0,558668.4284,6061934.354
7.369943016,0,1.727207009,790.0396084,8193108,8192956,16436808,95267.03994,8288223.04,0,611295.3479,4391316.798,210.4260131,0,19.08510156,568.1890241,8193108,8192968,32959992,166748.8683,8359716.868,0,558509.2675,6061803.688
7.20731543,0,1.694056092,790.212607,8193108,8192956,16436808,98115.134,8291071.134,0,606380.4675,4393956.136,211.1007228,0,19.09135573,567.6428979,8193108,8192968,32959992,163336.6852,8356304.685,0,558700.2393,6065259.998
6.778301729,0,1.612656401,790.7156987,8193108,8192956,16436808,110751.1421,8303707.142,0,606397.3477,4397898.789,217.58112,0,19.42886948,560.9250559,8193108,8192968,32959992,170826.1406,8363794.141,0,558903.3872,6056206.25
7.00300308,0,1.58395393,790.5193829,8193108,8192956,16436808,110793.1822,8303749.182,0,606460.6283,4400716.456,209.5823337,0,18.96314146,569.2869124,8193108,8192968,32959992,173501.5793,8366469.579,0,559331.0249,6053378.411
7.197884724,0,1.683306795,790.0923805,8193108,8192956,16436808,101709.6546,8294665.655,0,606562.2992,4404441.82,219.3016338,0,19.16749177,559.0858726,8193108,8192968,32959992,165300.1942,8358268.194,0,559948.4737,6061739.175
7.28579411,0,1.716675475,789.863172,8193108,8192956,16436808,97750.92304,8290706.923,0,606664.4921,4408001.83,223.2334783,0,19.62924135,554.6542699,8193108,8192968,32959992,164754.1755,8357722.176,0,560101.7027,6062277.444
6.68639757,0,1.697536567,790.6896278,8193108,8192956,16436808,94676.14236,8287632.142,0,606727.9504,4411032.735,228.0996703,0,20.35581985,549.3383272,8193108,8192968,32959992,166145.2697,8359113.27,0,559894.2879,6060416.42
7.350465575,0,1.641902776,790.1510187,8193108,8192956,16436808,89244.60962,8282200.61,0,603925.1858,4414652.374,233.4888695,0,20.79024196,543.7919418,8193108,8192968,32959992,167076.5578,8360044.558,0,559429.1164,6059545.758
7.437014457,0,1.719241028,789.9941365,8193108,8192956,16436808,89507.88189,8282463.882,0,597030.8767,4417668.212,243.9807764,0,21.43962798,532.5384952,8193108,8192968,32959992,166504.6031,8359472.603,0,559468.5285,6059557.626
7.155920881,0,1.934098558,790.0315961,8193108,8192956,16436808,90469.08147,8283425.082,0,589502.1834,4420704.865,253.8952969,0,21.86286649,522.0670193,8193108,8192968,32959992,165459.9683,8358427.968,0,559846.1099,6061067.226
7.217778249,0,1.825475816,790.0400205,8193108,8192956,16436808,93500.81189,8286456.812,0,581288.9171,4424747.554,269.9127525,0,22.98855229,505.0328293,8193108,8192968,32959992,162358.2318,8355326.232,0,559345.2656,6065471.427
7.264008323,0,1.92101451,789.9569131,8193108,8192956,16436808,91636.0053,8284592.005,0,574432.4205,4426751.794,260.4389473,0,22.59350542,514.8980031,8193108,8192968,32959992,163532.697,8356500.697,0,558473.0246,6064855.5
7.249335958,0,1.79653885,790.0711397,8193108,8192956,16436808,95776.92862,8288732.929,0,568439.6737,4429801.727,244.8457866,0,21.26113666,531.9307853,8193108,8192968,32959992,168475.5033,8361443.503,0,558071.4618,6060851.65
7.331317458,0,1.706744787,790.0780671,8193108,8192956,16436808,98614.55747,8291570.558,0,568395.3243,4432670.091,241.3707014,0,20.92961334,535.604229,8193108,8192968,32959992,165353.913,8358321.913,0,558277.2644,6062942.056
6.742089208,0,1.616952954,790.6793884,8193108,8192956,16436808,101658.0112,8294614.011,0,568460.7849,4436396.205,271.3357275,0,21.98944166,504.4443396,8193108,8192968,32959992,164817.3801,8357785.38,0,558397.7379,6061900.605
7.734524702,0,1.893872197,789.2202706,8193108,8192956,16436808,89439.06347,8282395.064,0,568575.3339,4440755.675,268.5049666,0,22.98283087,506.0119245,8193108,8192968,32959992,161905.5803,8354873.58,0,558480.5701,6065981.832
7.260653709,0,1.848171175,789.9583804,8193108,8192956,16436808,90943.70561,8283899.706,0,557357.9316,4440629.308,251.581649,0,21.76833011,524.4911706,8193108,8192968,32959992,163633.2823,8356601.282,0,558445.4696,6065201.157
6.863738415,0,1.758346866,790.5313553,8193108,8192956,16436808,100321.2808,8293277.281,0,539742.9662,4441884.746,237.2378033,0,20.82312636,539.7549713,8193108,8192968,32959992,166766.1304,8359734.13,0,558561.9502,6061183.086
7.201223735,0,1.753832227,790.2071862,8193108,8192956,16436808,111364.1571,8304320.157,0,539505.3533,4445450.996,240.9360717,0,20.84130255,535.881746,8193108,8192968,32959992,165857.4335,8358825.434,0,558568.5388,6061833.191
7.397650799,0,1.691021848,790.0636511,8193108,8192956,16436808,118000.1212,8310956.121,0,539605.677,4449114.017,236.5026298,0,20.72175473,540.2126211,8193108,8192968,32959992,165875.4341,8358843.434,0,558822.6088,6060794.313
7.039209217,0,1.678710327,790.4394201,8193108,8192956,16436808,115686.688,8308642.688,0,539738.8936,4453299.733,231.0949163,0,20.21062687,546.3140107,8193108,8192968,32959992,165596.3099,8358564.31,0,559427.988,6061613.671
7.120266342,0,1.698145983,790.3079969,8193108,8192956,16436808,113476.3048,8306432.305,0,539839.2501,4456062.163,236.4288143,0,20.78772373,540.5314381,8193108,8192968,32959992,164753.2993,8357721.299,0,559836.2662,6061805.12
7.264917056,0,1.688218067,790.1637449,8193108,8192956,16436808,104974.9153,8297930.915,0,540048.0324,4459917.365,227.2840229,0,19.90434802,550.5599955,8193108,8192968,32959992,166440.2035,8359408.204,0,560177.654,6058566.839
6.696991474,0,1.652755714,790.7737965,8193108,8192956,16436808,94023.97408,8286979.974,0,540199.628,4462776.614,222.3349552,0,19.75487052,555.6708117,8193108,8192968,32959992,164138.5838,8357106.584,0,560329.4359,6061089.07
7.494424786,0,1.842987575,789.5975335,8193108,8192956,16436808,98513.9094,8291469.909,0,535448.0874,4466964.267,250.4176804,0,20.52399446,526.7114085,8193108,8192968,32959992,165690.3513,8358658.351,0,560422.8831,6059364.291
6.952657346,0,1.756433878,790.1645731,8193108,8192956,16436808,107378.021,8300334.021,0,533718.2112,4470614.944,236.4314587,0,20.2468476,540.9825377,8193108,8192968,32959992,165491.8238,8358459.824,0,560765.9195,6060041.896
7.041125735,0,1.560999397,790.4808959,8193108,8192956,16436808,101570.3391,8294526.339,0,533713.8205,4473528.466,227.6589485,0,19.8135023,550.370011,8193108,8192968,32959992,163543.71,8356511.71,0,561012.6597,6059910.88
7.415884032,0,1.615558661,790.0918319,8193108,8192956,16436808,96912.90582,8289868.906,0,533940.1039,4477573.49,233.3412611,0,19.47977621,545.1140581,8193108,8192968,32959992,164283.6883,8357251.688,0,561259.4294,6061405.507
7.119919567,0,1.685264573,790.2816286,8193108,8192956,16436808,94376.70988,8287332.71,0,530883.373,4480419.198,231.3739909,0,19.5537982,546.9786826,8193108,8192968,32959992,165120.0205,8358088.021,0,561359.1233,6060349.025
6.771365485,0,1.717393431,790.6328489,8193108,8192956,16436808,90142.63561,8283098.636,0,527776.6705,4483838.628,224.9291397,0,19.52313486,553.5131539,8193108,8192968,32959992,159445.2385,8352413.238,0,561536.1592,6062638.411
7.154777059,0,1.535780631,790.3504576,8193108,8192956,16436808,95666.28269,8288622.283,0,527913.9081,4487549.554,227.3197265,0,19.44452485,551.0869407,8193108,8192968,32959992,164382.0215,8357350.022,0,561738.5151,6059628.639
7.09835403,0,1.679168521,790.31517,8193108,8192956,16436808,91794.47825,8284750.478,0,526929.1766,4490163.027,223.1695899,0,18.95925848,555.5978934,8193108,8192968,32959992,166376.3851,8359344.385,0,561677.8727,6057675.184
6.884141785,0,1.547991621,790.6407061,8193108,8192956,16436808,99486.38522,8292442.385,0,521480.6331,4493998.681,215.4437686,0,19.02745496,563.3397451,8193108,8192968,32959992,163582.7207,8356550.721,0,561842.7463,6060200.205
7.301284474,0,1.546860951,790.2342797,8193108,8192956,16436808,99561.86116,8292517.861,0,518544.5516,4496415.109,215.9593167,0,19.31897564,562.4427822,8193108,8192968,32959992,161647.7403,8354615.74,0,562001.5809,6061668.142
7.044416695,0,1.658520202,790.2688904,8193108,8192956,16436808,86898.59514,8279854.595,0,515126.7281,4499743.292,232.4386837,0,19.59429549,545.650475,8193108,8192968,32959992,159281.9172,8352249.917,0,562252.1008,6063707.872
7.632921275,0,1.922551378,789.2682174,8193108,8192956,16436808,92952.0523,8285908.052,0,504757.7433,4502894.725,234.3055838,0,20.26579187,543.1205427,8193108,8192968,32959992,161515.9558,8354483.956,0,562289.7595,6061225.348
6.781765998,0,1.820103307,790.524726,8193108,8192956,16436808,96727.31731,8289683.317,0,502465.3195,4505718.983,232.7122889,0,20.37833747,544.6413472,8193108,8192968,32959992,163072.2296,8356040.23,0,562444.3998,6059737.584
7.518582128,0,1.965329746,789.6265324,8193108,8192956,16436808,90227.95016,8283183.95,0,501361.3578,4509116.863,235.512905,0,20.25169906,542.1269265,8193108,8192968,32959992,164834.8763,8357802.876,0,562623.3444,6058448.655
7.319375444,0,1.904303395,789.8780722,8193108,8192956,16436808,90763.83048,8283719.831,0,497260.5041,4508794.774,229.0440751,0,20.10189019,548.5762461,8193108,8192968,32959992,175398.9208,8368366.921,0,562499.0647,6046576.034
7.442584178,0,1.664825862,790.0019885,8193108,8192956,16436808,91714.15054,8284670.151,0,494394.1684,4506802.798,231.0530356,0,20.36819238,546.6023856,8193108,8192968,32959992,169157.6377,8362125.638,0,563006.2323,6054542.864
7.199244129,0,1.725992867,790.1595233,8193108,8192956,16436808,93839.27388,8286795.274,0,488309.1785,4503679.653,230.9868927,0,20.60312133,546.3705298,8193108,8192968,32959992,165412.5926,8358380.593,0,563599.1551,6057260.464
7.431651915,0,1.685267316,790.0173804,8193108,8192956,16436808,99961.30159,8292917.302,0,487114.1396,4504789.786,221.0957063,0,19.67582953,557.1737934,8193108,8192968,32959992,165922.4274,8358890.427,0,563494.5808,6055675.053
6.794617217,0,1.75373454,790.5893133,8193108,8192956,16436808,97700.52365,8290656.524,0,487253.5479,4509031.956,221.2445795,0,19.63400139,556.7618603,8193108,8192968,32959992,167404.8983,8360372.898,0,563717.1272,6054571.736
7.020561798,0,1.644983239,790.4236504,8193108,8192956,16436808,103274.2643,8296230.264,0,487362.0911,4512010.669,217.4961636,0,19.31216609,560.9156878,8193108,8192968,32959992,166347.699,8359315.699,0,563982.4421,6055475.758
7.42142581,0,1.74532855,789.7110974,8193108,8192956,16436808,102018.8888,8294974.889,0,487517.54,4516130.615,239.580925,0,20.11586369,538.0703586,8193108,8192968,32959992,164938.9819,8357906.982,0,564063.6916,6057095.511
6.950527547,0,1.744628855,790.2604571,8193108,8192956,16436808,111531.9083,8304487.908,0,487633.2709,4519547.045,237.7759523,0,20.26218033,539.8083664,8193108,8192968,32959992,164244.6645,8357212.665,0,564087.2251,6058317.528
6.882801769,0,1.611090006,790.5627367,8193108,8192956,16436808,102166.1411,8295122.141,0,487750.7509,4522678.511,221.9734843,0,19.52455181,556.4625249,8193108,8192968,32959992,168067.5743,8361035.574,0,564167.9217,6054181.526
6.959553405,0,1.615672318,790.5260997,8193108,8192956,16436808,91394.86856,8284350.869,0,486259.2769,4524939.948,218.2010683,0,19.30443283,560.2201736,8193108,8192968,32959992,164346.99,8357314.99,0,564241.4081,6047799.978
7.451285345,0,1.741910494,789.8974197,8193108,8192956,16436808,90394.13071,8283350.131,0,484401.4524,4526224.051,220.3617902,0,19.49982334,557.923062,8193108,8192968,32959992,166893.3874,8359861.387,0,564034.1958,6031087.685
7.276151044,0,1.798985082,790.0394661,8193108,8192956,16436808,87719.14345,8280675.143,0,484198.8581,4529846.505,213.4182366,0,19.15532016,565.423909,8193108,8192968,32959992,166866.6649,8359834.665,0,564285.1183,6028765.585
7.460038495,0,1.591654896,790.0566704,8193108,8192956,16436808,92721.87467,8285677.875,0,480595.5293,4529952.744,222.6056612,0,19.66974987,555.6214133,8193108,8192968,32959992,162023.0075,8354991.008,0,564797.967,6034202.342
7.157633797,0,1.586900431,790.442971,8193108,8192956,16436808,98171.05367,8291127.054,0,479923.1524,4531733.903,212.722361,0,18.73419949,566.3258904,8193108,8192968,32959992,165087.2593,8358055.259,0,564753.1667,6030309.921
7.241399547,0,1.790412591,790.0822108,8193108,8192956,16436808,97814.40585,8290770.406,0,480076.0788,4536075.215,209.3304646,0,18.52407708,570.042312,8193108,8192968,32959992,172053.3678,8365021.368,0,564791.9611,6023063.404
6.974194789,0,1.707390456,790.4317872,8193108,8192956,16436808,98819.32006,8291775.32,0,480167.4655,4538952.524,217.1340655,0,19.24269721,561.4994165,8193108,8192968,32959992,165117.5512,8358085.551,0,565119.0905,6029352.685
7.083904803,0,1.754777137,790.1600287,8193108,8192956,16436808,91866.10471,8284822.105,0,480289.0456,4542969.418,238.6078172,0,19.7734022,539.2129466,8193108,8192968,32959992,161597.5521,8354565.552,0,565482.0936,6033323.417
6.98721445,0,1.729978558,790.1293982,8193108,8192956,16436808,92072.06914,8285028.069,0,477367.4067,4543720.819,240.5781841,0,19.93601203,537.0759202,8193108,8192968,32959992,158534.5031,8351502.503,0,565908.4385,6036115.915
7.014528822,0,1.806491135,790.2444707,8193108,8192956,16436808,88690.81496,8281646.815,0,476785.7898,4546392.369,237.2509087,0,20.12952089,540.4908585,8193108,8192968,32959992,163942.5278,8356910.528,0,565911.7192,6029912.411
7.094499242,0,1.565806436,790.4523179,8193108,8192956,16436808,90002.28107,8282958.281,0,475542.6276,4548274.823,225.9031806,0,19.38737355,552.8309342,8193108,8192968,32959992,161981.0539,8354949.054,0,566248.8389,6033854.983
6.954215203,0,1.689678427,790.4832735,8193108,8192956,16436808,95227.70236,8288183.702,0,470909.8262,4545348.135,209.6857423,0,18.51729822,569.8904289,8193108,8192968,32959992,163196.4797,8356164.48,0,566170.4304,6032036.442
7.037798788,0,1.503135421,790.6105004,8193108,8192956,16436808,95769.17809,8288725.178,0,468979.8816,4546426.421,205.6523435,0,18.19670694,574.1721272,8193108,8192968,32959992,164458.3335,8357426.334,0,566161.7899,6030972.132
